timestamp,actual_pm25,predicted_pm25,residuals,hour,model,mae,rmse,r2
2019-11-18 00:00:00+03:00,13.365439325900788,12.984754135662234,0.3806851902385535,0,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-18 01:00:00+03:00,13.248851260936007,12.63139508790923,0.6174561730267776,1,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-18 02:00:00+03:00,12.491112160448376,12.248646263634495,0.2424658968138811,2,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-18 03:00:00+03:00,11.856922962780304,11.589385599552692,0.26753736322761235,3,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-18 04:00:00+03:00,11.946722980075412,11.211536791829815,0.7351861882455974,4,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-18 05:00:00+03:00,12.575501307749908,11.468470240488662,1.1070310672612464,5,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-18 06:00:00+03:00,17.616770717133335,12.106673120717437,5.510097596415898,6,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-18 07:00:00+03:00,21.22357661123188,16.55227366170581,4.671302949526069,7,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-18 08:00:00+03:00,18.915333293236852,19.219434705894486,-0.3041014126576336,8,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-18 09:00:00+03:00,21.377031720244478,17.06581763808244,4.311214082162039,9,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-18 10:00:00+03:00,21.57720164801713,20.13706874094065,1.4401329070764817,10,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-18 11:00:00+03:00,15.7692251058385,19.960365261715275,-4.191140155876775,11,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-18 12:00:00+03:00,16.425505684555763,14.50166476807517,1.923840916480593,12,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-18 13:00:00+03:00,15.553964524648336,15.724640800021561,-0.17067627537322494,13,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-18 14:00:00+03:00,15.467348866211095,14.900320172929062,0.5670286932820332,14,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-18 15:00:00+03:00,15.199984907848297,14.643307766960724,0.5566771408875724,15,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-18 16:00:00+03:00,12.62815280276518,14.641682185732174,-2.0135293829669934,16,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-18 17:00:00+03:00,12.589938931111165,12.66047290928846,-0.0705339781772949,17,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-18 18:00:00+03:00,17.037801209154154,13.336491390933874,3.7013098182202793,18,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-18 19:00:00+03:00,17.72953765379858,17.25637673174511,0.47316092205347005,19,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-18 20:00:00+03:00,15.943100682634514,17.10739889590532,-1.164298213270806,20,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-18 21:00:00+03:00,16.931935911276906,15.154683066493606,1.7772528447833,21,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-18 22:00:00+03:00,17.886043948321277,16.11084519761829,1.7751987507029874,22,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-18 23:00:00+03:00,20.088758995615837,16.839372636658336,3.2493863589575014,23,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-19 00:00:00+03:00,19.07748471069336,18.346135662134504,0.7313490485588545,0,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-19 01:00:00+03:00,16.638588963630873,17.067861192473394,-0.42927222884252103,1,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-19 02:00:00+03:00,13.699906971075595,15.296118074736214,-1.5962111036606181,2,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-19 03:00:00+03:00,12.144965523985242,13.021622759490512,-0.8766572355052702,3,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-19 04:00:00+03:00,12.037093881823354,12.253301880552355,-0.21620799872900065,4,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-19 05:00:00+03:00,13.01873799477854,13.142973749786993,-0.12423575500845274,5,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-19 06:00:00+03:00,14.756262191556996,14.544465220730089,0.21179697082690652,6,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-19 07:00:00+03:00,16.48291445294326,16.169252037991136,0.3136624149521232,7,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-19 08:00:00+03:00,14.44444886547024,17.062571419924026,-2.6181225544537856,8,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-19 09:00:00+03:00,11.82907377559706,14.813950796854352,-2.984877021257292,9,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-19 10:00:00+03:00,17.010909811993862,12.479240633972696,4.531669178021167,10,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-19 11:00:00+03:00,18.314220561188673,16.38517611156474,1.9290444496239338,11,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-19 12:00:00+03:00,15.320910012760264,16.83821245383679,-1.5173024410765255,12,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-19 13:00:00+03:00,9.29631095299354,14.168522711443549,-4.872211758450009,13,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-19 14:00:00+03:00,9.222448864190476,9.43216055777558,-0.20971169358510444,14,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-19 15:00:00+03:00,6.729165896182028,9.90383610324998,-3.174670207067951,15,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-19 16:00:00+03:00,6.804210428107566,7.620832225120854,-0.8166217970132879,16,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-19 17:00:00+03:00,8.168073561482162,8.211883926918363,-0.04381036543620098,17,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-19 18:00:00+03:00,10.162219087405692,10.197034457733132,-0.034815370327439865,18,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-19 19:00:00+03:00,15.98804355838356,11.597063500418871,4.390980057964688,19,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-19 20:00:00+03:00,18.826871080337817,16.0659454552044,2.7609256251334173,20,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-19 21:00:00+03:00,18.7281385243798,18.21950148470837,0.5086370396714308,21,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-19 22:00:00+03:00,13.492669479274149,17.870154326641142,-4.377484847366993,22,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-19 23:00:00+03:00,11.65985619328402,13.384079897514283,-1.7242237042302637,23,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-20 00:00:00+03:00,10.932358111710633,11.859737403583257,-0.927379291872624,0,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-20 01:00:00+03:00,10.93322202366201,10.658846970590112,0.274375053071898,1,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-20 02:00:00+03:00,9.437254931164519,10.17996263205428,-0.7427077008897616,2,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-20 03:00:00+03:00,7.0227327971068565,9.279419367675926,-2.2566865705690695,3,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-20 04:00:00+03:00,5.202698674244057,7.750248938211081,-2.5475502639670244,4,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-20 05:00:00+03:00,9.775918645048927,7.006343835141434,2.7695748099074926,5,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-20 06:00:00+03:00,18.15855151401477,11.568120614705762,6.590430899309009,6,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-20 07:00:00+03:00,25.17599993437969,18.135528995118793,7.040470939260896,7,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-20 08:00:00+03:00,10.652613140563219,22.781091415872098,-12.12847827530888,8,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-20 09:00:00+03:00,17.166720280298957,9.406125791910505,7.760594488388453,9,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-20 10:00:00+03:00,26.44210132548551,17.963044604296122,8.479056721189387,10,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-20 11:00:00+03:00,26.55735556699792,24.493705839777768,2.0636497272201524,11,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-20 12:00:00+03:00,22.01866117905597,21.813623716753938,0.2050374623020339,12,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-20 13:00:00+03:00,18.60385242327765,17.524867251033932,1.0789851722437191,13,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
